URL	chrom://desktop-atn1jv4/ChromeleonLocal/Instrument Data/VANQUISH_1/Simon/Norbelladine Figures 3 and 4.seq/840.smp/UV_VIS_1.channel/UV_VIS_1.chm
Channel	UV_VIS_1

Injection Information:
Data Vault	ChromeleonLocal
Sequence	Norbelladine Figures 3 and 4
Name	Norbelladine STD 500uM
Number	10
Position	B:A9
Comment	
Processing Method	norbelladine
Instrument Method	norbelladine
Type	Unknown
Status	Finished
Inject Time	6/9/2022 11:15:05 PM -05:00
Volume (µl)	10.00
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.003367
Time Max. (min)	28.000033
Data Points	8400
Detector	UV
Generating Data System	Chromeleon 7.2.10.24543
Exporting Data System	Chromeleon 7.2.10.0
Operator	Instrument Controller
Signal Quantity	Absorbance
Signal Unit	mAU
Signal Min.	-0.548796
Signal Max.	60.285786
Channel	UV_VIS_1
Driver Name	VDAD.dll
Channel Type	Evaluation
Min. Step (s)	0.2
Max. Step (s)	0.2
Average Step (s)	0.2

Signal Parameter Information:
Signal Info	WVL:277 nm

Chromatogram Data:
Time (min)	Step (s)	Value (mAU)
7.276700	0.2	1.226636
7.280033	0.2	1.225681
7.283367	0.2	1.225518
7.286700	0.2	1.225281
7.290033	0.2	1.224778
7.293367	0.2	1.224414
7.296700	0.2	1.224531
7.300033	0.2	1.225024
7.303367	0.2	1.225672
7.306700	0.2	1.226570
7.310033	0.2	1.227879
7.313367	0.2	1.229281
7.316700	0.2	1.230044
7.320033	0.2	1.229397
7.323367	0.2	1.227064
7.326700	0.2	1.223856
7.330033	0.2	1.221457
7.333367	0.2	1.220973
7.336700	0.2	1.222026
7.340033	0.2	1.223539
7.343367	0.2	1.224852
7.346700	0.2	1.225802
7.350033	0.2	1.226491
7.353367	0.2	1.227213
7.356700	0.2	1.228480
7.360033	0.2	1.230794
7.363367	0.2	1.233998
7.366700	0.2	1.236969
7.370033	0.2	1.238468
7.373367	0.2	1.238277
7.376700	0.2	1.237257
7.380033	0.2	1.236591
7.383367	0.2	1.236950
7.386700	0.2	1.238282
7.390033	0.2	1.240177
7.393367	0.2	1.242170
7.396700	0.2	1.243856
7.400033	0.2	1.244964
7.403367	0.2	1.245718
7.406700	0.2	1.246855
7.410033	0.2	1.248876
7.413367	0.2	1.251241
7.416700	0.2	1.252941
7.420033	0.2	1.253895
7.423367	0.2	1.255111
7.426700	0.2	1.257341
7.430033	0.2	1.260452
7.433367	0.2	1.263837
7.436700	0.2	1.266664
7.440033	0.2	1.268028
7.443367	0.2	1.267754
7.446700	0.2	1.266692
7.450033	0.2	1.265649
7.453367	0.2	1.264471
7.456700	0.2	1.262752
7.460033	0.2	1.260708
7.463367	0.2	1.258710
7.466700	0.2	1.256629
7.470033	0.2	1.254380
7.473367	0.2	1.252410
7.476700	0.2	1.251334
7.480033	0.2	1.251455
7.483367	0.2	1.252727
7.486700	0.2	1.254645
7.490033	0.2	1.256349
7.493367	0.2	1.257150
7.496700	0.2	1.256904
7.500033	0.2	1.255847
7.503367	0.2	1.254152
7.506700	0.2	1.251902
7.510033	0.2	1.249313
7.513367	0.2	1.246752
7.516700	0.2	1.244545
7.520033	0.2	1.242883
7.523367	0.2	1.241649
7.526700	0.2	1.240452
7.530033	0.2	1.238850
7.533367	0.2	1.236591
7.536700	0.2	1.233728
7.540033	0.2	1.230547
7.543367	0.2	1.227269
7.546700	0.2	1.223874
7.550033	0.2	1.220200
7.553367	0.2	1.216205
7.556700	0.2	1.212284
7.560033	0.2	1.208913
7.563367	0.2	1.206095
7.566700	0.2	1.203483
7.570033	0.2	1.200885
7.573367	0.2	1.198403
7.576700	0.2	1.196410
7.580033	0.2	1.195390
7.583367	0.2	1.195427
7.586700	0.2	1.195986
7.590033	0.2	1.196279
7.593367	0.2	1.195576
7.596700	0.2	1.193602
7.600033	0.2	1.190840
7.603367	0.2	1.188214
7.606700	0.2	1.186426
7.610033	0.2	1.185634
7.613367	0.2	1.185648
7.616700	0.2	1.186412
7.620033	0.2	1.188298
7.623367	0.2	1.191436
7.626700	0.2	1.194947
7.630033	0.2	1.197532
7.633367	0.2	1.198570
7.636700	0.2	1.197974
7.640033	0.2	1.195800
7.643367	0.2	1.192805
7.646700	0.2	1.190286
7.650033	0.2	1.188964
7.653367	0.2	1.188847
7.656700	0.2	1.189760
7.660033	0.2	1.191511
7.663367	0.2	1.193825
7.666700	0.2	1.196386
7.670033	0.2	1.199059
7.673367	0.2	1.201807
7.676700	0.2	1.204233
7.680033	0.2	1.205504
7.683367	0.2	1.205169
7.686700	0.2	1.203674
7.690033	0.2	1.201783
7.693367	0.2	1.199907
7.696700	0.2	1.198333
7.700033	0.2	1.197434
7.703367	0.2	1.197220
7.706700	0.2	1.197387
7.710033	0.2	1.198053
7.713367	0.2	1.199716
7.716700	0.2	1.202463
7.720033	0.2	1.205741
7.723367	0.2	1.208754
7.726700	0.2	1.210696
7.730033	0.2	1.211241
7.733367	0.2	1.211134
7.736700	0.2	1.211599
7.740033	0.2	1.213029
7.743367	0.2	1.214854
7.746700	0.2	1.216689
7.750033	0.2	1.219041
7.753367	0.2	1.222580
7.756700	0.2	1.227106
7.760033	0.2	1.231674
7.763367	0.2	1.235548
7.766700	0.2	1.239036
7.770033	0.2	1.243134
7.773367	0.2	1.248466
7.776700	0.2	1.254887
7.780033	0.2	1.261956
7.783367	0.2	1.269537
7.786700	0.2	1.277928
7.790033	0.2	1.287330
7.793367	0.2	1.297216
7.796700	0.2	1.306464
7.800033	0.2	1.314101
7.803367	0.2	1.319777
7.806700	0.2	1.323856
7.810033	0.2	1.327540
7.813367	0.2	1.332657
7.816700	0.2	1.340481
7.820033	0.2	1.350702
7.823367	0.2	1.361612
7.826700	0.2	1.371303
7.830033	0.2	1.378809
7.833367	0.2	1.384360
7.836700	0.2	1.388853
7.840033	0.2	1.393105
7.843367	0.2	1.397431
7.846700	0.2	1.401710
7.850033	0.2	1.405426
7.853367	0.2	1.407857
7.856700	0.2	1.408663
7.860033	0.2	1.408048
7.863367	0.2	1.406493
7.866700	0.2	1.404742
7.870033	0.2	1.403634
7.873367	0.2	1.403396
7.876700	0.2	1.403275
7.880033	0.2	1.402162
7.883367	0.2	1.399452
7.886700	0.2	1.395415
7.890033	0.2	1.391028
7.893367	0.2	1.387205
7.896700	0.2	1.384118
7.900033	0.2	1.381235
7.903367	0.2	1.377850
7.906700	0.2	1.373542
7.910033	0.2	1.368341
7.913367	0.2	1.362464
7.916700	0.2	1.356150
7.920033	0.2	1.349784
7.923367	0.2	1.343791
7.926700	0.2	1.338376
7.930033	0.2	1.333356
7.933367	0.2	1.328252
7.936700	0.2	1.322804
7.940033	0.2	1.317244
7.943367	0.2	1.311852
7.946700	0.2	1.306427
7.950033	0.2	1.300615
7.953367	0.2	1.294394
7.956700	0.2	1.288019
7.960033	0.2	1.281803
7.963367	0.2	1.276135
7.966700	0.2	1.271423
7.970033	0.2	1.267917
7.973367	0.2	1.265449
7.976700	0.2	1.263460
7.980033	0.2	1.261439
7.983367	0.2	1.259372
7.986700	0.2	1.257448
7.990033	0.2	1.255358
7.993367	0.2	1.252540
7.996700	0.2	1.249216
8.000033	0.2	1.246496
8.003367	0.2	1.245565
8.006700	0.2	1.246901
8.010033	0.2	1.249998
8.013367	0.2	1.253770
8.016700	0.2	1.257453
8.020033	0.2	1.260825
8.023367	0.2	1.263586
8.026700	0.2	1.265290
8.030033	0.2	1.265719
8.033367	0.2	1.265123
8.036700	0.2	1.264336
8.040033	0.2	1.264503
8.043367	0.2	1.266031
8.046700	0.2	1.268024
8.050033	0.2	1.269118
8.053367	0.2	1.268629
8.056700	0.2	1.266990
8.060033	0.2	1.265262
8.063367	0.2	1.264270
8.066700	0.2	1.264480
8.070033	0.2	1.266073
8.073367	0.2	1.268731
8.076700	0.2	1.271968
8.080033	0.2	1.275712
8.083367	0.2	1.280005
8.086700	0.2	1.284555
8.090033	0.2	1.289053
8.093367	0.2	1.293463
8.096700	0.2	1.297891
8.100033	0.2	1.302641
8.103367	0.2	1.308010
8.106700	0.2	1.313719
8.110033	0.2	1.319055
8.113367	0.2	1.323689
8.116700	0.2	1.328331
8.120033	0.2	1.334390
8.123367	0.2	1.342455
8.126700	0.2	1.351610
8.130033	0.2	1.360271
8.133367	0.2	1.367233
8.136700	0.2	1.372145
8.140033	0.2	1.375559
8.143367	0.2	1.378516
8.146700	0.2	1.381803
8.150033	0.2	1.385491
8.153367	0.2	1.388923
8.156700	0.2	1.391028
8.160033	0.2	1.390968
8.163367	0.2	1.388709
8.166700	0.2	1.384923
8.170033	0.2	1.380648
8.173367	0.2	1.376895
8.176700	0.2	1.373896
8.180033	0.2	1.371033
8.183367	0.2	1.367619
8.186700	0.2	1.363242
8.190033	0.2	1.357761
8.193367	0.2	1.351475
8.196700	0.2	1.345119
8.200033	0.2	1.339326
8.203367	0.2	1.334227
8.206700	0.2	1.329533
8.210033	0.2	1.325007
8.213367	0.2	1.320792
8.216700	0.2	1.317183
8.220033	0.2	1.314152
8.223367	0.2	1.311204
8.226700	0.2	1.307582
8.230033	0.2	1.302650
8.233367	0.2	1.296415
8.236700	0.2	1.289877
8.240033	0.2	1.284485
8.243367	0.2	1.281020
8.246700	0.2	1.279134
8.250033	0.2	1.277784
8.253367	0.2	1.276024
8.256700	0.2	1.273504
8.260033	0.2	1.270492
8.263367	0.2	1.267297
8.266700	0.2	1.263767
8.270033	0.2	1.259744
8.273367	0.2	1.255530
8.276700	0.2	1.251330
8.280033	0.2	1.247139
8.283367	0.2	1.243111
8.286700	0.2	1.239618
8.290033	0.2	1.237048
8.293367	0.2	1.235404
8.296700	0.2	1.234030
8.300033	0.2	1.232177
8.303367	0.2	1.229821
8.306700	0.2	1.227567
8.310033	0.2	1.225816
8.313367	0.2	1.224536
8.316700	0.2	1.223693
8.320033	0.2	1.223385
8.323367	0.2	1.223553
8.326700	0.2	1.223860
8.330033	0.2	1.223981
8.333367	0.2	1.223921
8.336700	0.2	1.223804
8.340033	0.2	1.223679
8.343367	0.2	1.223488
8.346700	0.2	1.222938
8.350033	0.2	1.221783
8.353367	0.2	1.220256
8.356700	0.2	1.218938
8.360033	0.2	1.218291
8.363367	0.2	1.218203
8.366700	0.2	1.217970
8.370033	0.2	1.216768
8.373367	0.2	1.214328
8.376700	0.2	1.211208
8.380033	0.2	1.208205
8.383367	0.2	1.205830
8.386700	0.2	1.204233
8.390033	0.2	1.203101
8.393367	0.2	1.202067
8.396700	0.2	1.201266
8.400033	0.2	1.201122
8.403367	0.2	1.201867
8.406700	0.2	1.203562
8.410033	0.2	1.205928
8.413367	0.2	1.208177
8.416700	0.2	1.209793
8.420033	0.2	1.211180
8.423367	0.2	1.213239
8.426700	0.2	1.216861
8.430033	0.2	1.222719
8.433367	0.2	1.231255
8.436700	0.2	1.242822
8.440033	0.2	1.257705
8.443367	0.2	1.275595
8.446700	0.2	1.295740
8.450033	0.2	1.318180
8.453367	0.2	1.344378
8.456700	0.2	1.376020
8.460033	0.2	1.413669
8.463367	0.2	1.456854
8.466700	0.2	1.505031
8.470033	0.2	1.558168
8.473367	0.2	1.616548
8.476700	0.2	1.680278
8.480033	0.2	1.749061
8.483367	0.2	1.822668
8.486700	0.2	1.901514
8.490033	0.2	1.986288
8.493367	0.2	2.077254
8.496700	0.2	2.174168
8.500033	0.2	2.276194
8.503367	0.2	2.381876
8.506700	0.2	2.490017
8.510033	0.2	2.600490
8.513367	0.2	2.713930
8.516700	0.2	2.830578
8.520033	0.2	2.949401
8.523367	0.2	3.068484
8.526700	0.2	3.185952
8.530033	0.2	3.300309
8.533367	0.2	3.410410
8.536700	0.2	3.515254
8.540033	0.2	3.613830
8.543367	0.2	3.705346
8.546700	0.2	3.789221
8.550033	0.2	3.864756
8.553367	0.2	3.930950
8.556700	0.2	3.986792
8.560033	0.2	4.031635
8.563367	0.2	4.065293
8.566700	0.2	4.088078
8.570033	0.2	4.100795
8.573367	0.2	4.104385
8.576700	0.2	4.099580
8.580033	0.2	4.086671
8.583367	0.2	4.065474
8.586700	0.2	4.035635
8.590033	0.2	3.997255
8.593367	0.2	3.950945
8.596700	0.2	3.897636
8.600033	0.2	3.838539
8.603367	0.2	3.774832
8.606700	0.2	3.707251
8.610033	0.2	3.635753
8.613367	0.2	3.559906
8.616700	0.2	3.479859
8.620033	0.2	3.396478
8.623367	0.2	3.310712
8.626700	0.2	3.223475
8.630033	0.2	3.135856
8.633367	0.2	3.049010
8.636700	0.2	2.963641
8.640033	0.2	2.879924
8.643367	0.2	2.797884
8.646700	0.2	2.717576
8.650033	0.2	2.639042
8.653367	0.2	2.562278
8.656700	0.2	2.487083
8.660033	0.2	2.413038
8.663367	0.2	2.340064
8.666700	0.2	2.268753
8.670033	0.2	2.200026
8.673367	0.2	2.134619
8.676700	0.2	2.072942
8.680033	0.2	2.015098
8.683367	0.2	1.960904
8.686700	0.2	1.910040
8.690033	0.2	1.862273
8.693367	0.2	1.817313
8.696700	0.2	1.774658
8.700033	0.2	1.734016
8.703367	0.2	1.695496
8.706700	0.2	1.659282
8.710033	0.2	1.625451
8.713367	0.2	1.594131
8.716700	0.2	1.565642
8.720033	0.2	1.540226
8.723367	0.2	1.517544
8.726700	0.2	1.496635
8.730033	0.2	1.476575
8.733367	0.2	1.457008
8.736700	0.2	1.438009
8.740033	0.2	1.419927
8.743367	0.2	1.403415
8.746700	0.2	1.389147
8.750033	0.2	1.377375
8.753367	0.2	1.367847
8.756700	0.2	1.360001
8.760033	0.2	1.353100
8.763367	0.2	1.346460
8.766700	0.2	1.339805
8.770033	0.2	1.333589
8.773367	0.2	1.328429
8.776700	0.2	1.324131
8.780033	0.2	1.319866
8.783367	0.2	1.315111
8.786700	0.2	1.310157
8.790033	0.2	1.305831
8.793367	0.2	1.302781
8.796700	0.2	1.300960
8.800033	0.2	1.299777
8.803367	0.2	1.298646
8.806700	0.2	1.297249
8.810033	0.2	1.295325
8.813367	0.2	1.292797
8.816700	0.2	1.290068
8.820033	0.2	1.287754
8.823367	0.2	1.286115
8.826700	0.2	1.284974
8.830033	0.2	1.283907
8.833367	0.2	1.282450
8.836700	0.2	1.280550
8.840033	0.2	1.278692
8.843367	0.2	1.277365
8.846700	0.2	1.276853
8.850033	0.2	1.277202
8.853367	0.2	1.278105
8.856700	0.2	1.279027
8.860033	0.2	1.279530
8.863367	0.2	1.279544
8.866700	0.2	1.279176
8.870033	0.2	1.278361
8.873367	0.2	1.276857
8.876700	0.2	1.274655
8.880033	0.2	1.272042
8.883367	0.2	1.269290
8.886700	0.2	1.266594
8.890033	0.2	1.264061
8.893367	0.2	1.261598
8.896700	0.2	1.259092
8.900033	0.2	1.256750
8.903367	0.2	1.254948
8.906700	0.2	1.253779
8.910033	0.2	1.252792
8.913367	0.2	1.251181
8.916700	0.2	1.248438
8.920033	0.2	1.244969
8.923367	0.2	1.241649
8.926700	0.2	1.239106
8.930033	0.2	1.237630
8.933367	0.2	1.237234
8.936700	0.2	1.237397
8.940033	0.2	1.237332
8.943367	0.2	1.236722
8.946700	0.2	1.235944
8.950033	0.2	1.235283
8.953367	0.2	1.234259
8.956700	0.2	1.232186
8.960033	0.2	1.229248
8.963367	0.2	1.226645
8.966700	0.2	1.225611
8.970033	0.2	1.226300
8.973367	0.2	1.227665
8.976700	0.2	1.228470
8.980033	0.2	1.228251
8.983367	0.2	1.227357
8.986700	0.2	1.226342
8.990033	0.2	1.225644
8.993367	0.2	1.225704
8.996700	0.2	1.226715
9.000033	0.2	1.228242
9.003367	0.2	1.229583
9.006700	0.2	1.230352
9.010033	0.2	1.230398
9.013367	0.2	1.229714
9.016700	0.2	1.228577
9.020033	0.2	1.227581
9.023367	0.2	1.227395
9.026700	0.2	1.228391
9.030033	0.2	1.230380
9.033367	0.2	1.232568
9.036700	0.2	1.234296
9.040033	0.2	1.235562
9.043367	0.2	1.236564
9.046700	0.2	1.237239
9.050033	0.2	1.237667
9.053367	0.2	1.238198
9.056700	0.2	1.239101
9.060033	0.2	1.240387
9.063367	0.2	1.241779
9.066700	0.2	1.242757
9.070033	0.2	1.243157
9.073367	0.2	1.243628
9.076700	0.2	1.244927
9.080033	0.2	1.246859
9.083367	0.2	1.248471
9.086700	0.2	1.249188
9.090033	0.2	1.249108
9.093367	0.2	1.248238
9.096700	0.2	1.246259
9.100033	0.2	1.243213
9.103367	0.2	1.239842
9.106700	0.2	1.236736
9.110033	0.2	1.233821
9.113367	0.2	1.230929
9.116700	0.2	1.228484
9.120033	0.2	1.227288
9.123367	0.2	1.227590
9.126700	0.2	1.228577
9.130033	0.2	1.229211
9.133367	0.2	1.229229
9.136700	0.2	1.228983
9.140033	0.2	1.228852
9.143367	0.2	1.228945
9.146700	0.2	1.229043
9.150033	0.2	1.228782
9.153367	0.2	1.227972
9.156700	0.2	1.226664
9.160033	0.2	1.224959
9.163367	0.2	1.223115
9.166700	0.2	1.221728
9.170033	0.2	1.221234
9.173367	0.2	1.221318
9.176700	0.2	1.221192
9.180033	0.2	1.220428
9.183367	0.2	1.219148
9.186700	0.2	1.217355
9.190033	0.2	1.215036
9.193367	0.2	1.212833
9.196700	0.2	1.211534
9.200033	0.2	1.211273
9.203367	0.2	1.211772
9.206700	0.2	1.212629
9.210033	0.2	1.213234
9.213367	0.2	1.212913
9.216700	0.2	1.211432
9.220033	0.2	1.209392
9.223367	0.2	1.207865
9.226700	0.2	1.207441
9.230033	0.2	1.207963
9.233367	0.2	1.208549
9.236700	0.2	1.207981
9.240033	0.2	1.205886
9.243367	0.2	1.203441
9.246700	0.2	1.202393
9.250033	0.2	1.203516
9.253367	0.2	1.206147
9.256700	0.2	1.209104
9.260033	0.2	1.211581
9.263367	0.2	1.213299
9.266700	0.2	1.214300
9.270033	0.2	1.214719
9.273367	0.2	1.214528
9.276700	0.2	1.213821
9.280033	0.2	1.213257
9.283367	0.2	1.213402
9.286700	0.2	1.213718
9.290033	0.2	1.213225
9.293367	0.2	1.211576
9.296700	0.2	1.209001
9.300033	0.2	1.205853
9.303367	0.2	1.202901
9.306700	0.2	1.201304
9.310033	0.2	1.201541
9.313367	0.2	1.202766
9.316700	0.2	1.203958
9.320033	0.2	1.204936
9.323367	0.2	1.206161
9.326700	0.2	1.207953
9.330033	0.2	1.209993
9.333367	0.2	1.211651
9.336700	0.2	1.212526
9.340033	0.2	1.212540
9.343367	0.2	1.212088
9.346700	0.2	1.211939
9.350033	0.2	1.212549
9.353367	0.2	1.213849
9.356700	0.2	1.215502
9.360033	0.2	1.217048
9.363367	0.2	1.218007
9.366700	0.2	1.218035
9.370033	0.2	1.217211
9.373367	0.2	1.216112
9.376700	0.2	1.215432
9.380033	0.2	1.215641
9.383367	0.2	1.216815
9.386700	0.2	1.218617
9.390033	0.2	1.220624
9.393367	0.2	1.222715
9.396700	0.2	1.224880
9.400033	0.2	1.226892
9.403367	0.2	1.228522
9.406700	0.2	1.229648
9.410033	0.2	1.230016
9.413367	0.2	1.229187
9.416700	0.2	1.227120
9.420033	0.2	1.224666
9.423367	0.2	1.222892
9.426700	0.2	1.222095
9.430033	0.2	1.221769
9.433367	0.2	1.221476
9.436700	0.2	1.221453
9.440033	0.2	1.222212
9.443367	0.2	1.223716
9.446700	0.2	1.225430
9.450033	0.2	1.227017
9.453367	0.2	1.228643
9.456700	0.2	1.230617
9.460033	0.2	1.232913
9.463367	0.2	1.235227
9.466700	0.2	1.237341
9.470033	0.2	1.238952
9.473367	0.2	1.239688
9.476700	0.2	1.239632
9.480033	0.2	1.239269
9.483367	0.2	1.239055
9.486700	0.2	1.239371
9.490033	0.2	1.240307
9.493367	0.2	1.241602
9.496700	0.2	1.242938
9.500033	0.2	1.244280
9.503367	0.2	1.245704
9.506700	0.2	1.247227
9.510033	0.2	1.248904
9.513367	0.2	1.250864
9.516700	0.2	1.253053
9.520033	0.2	1.255125
9.523367	0.2	1.256755
9.526700	0.2	1.258147
9.530033	0.2	1.259819
9.533367	0.2	1.261751
9.536700	0.2	1.263260
9.540033	0.2	1.263767
9.543367	0.2	1.263567
9.546700	0.2	1.263754
9.550033	0.2	1.265090
9.553367	0.2	1.267167
9.556700	0.2	1.268890
9.560033	0.2	1.269453
9.563367	0.2	1.268978
9.566700	0.2	1.268536
9.570033	0.2	1.269374
9.573367	0.2	1.271698
9.576700	0.2	1.274412
9.580033	0.2	1.276401
9.583367	0.2	1.277751
9.586700	0.2	1.279307
9.590033	0.2	1.281337
9.593367	0.2	1.283307
9.596700	0.2	1.284913
9.600033	0.2	1.286534
9.603367	0.2	1.288550
9.606700	0.2	1.290631
9.610033	0.2	1.291907
9.613367	0.2	1.291679
9.616700	0.2	1.290031
9.620033	0.2	1.287768
9.623367	0.2	1.285779
9.626700	0.2	1.284638
9.630033	0.2	1.284704
9.633367	0.2	1.286035
9.636700	0.2	1.288224
9.640033	0.2	1.290883
9.643367	0.2	1.293919
9.646700	0.2	1.296685
9.650033	0.2	1.297994
9.653367	0.2	1.297384
9.656700	0.2	1.295675
9.660033	0.2	1.294021
9.663367	0.2	1.292843
9.666700	0.2	1.291819
9.670033	0.2	1.290664
9.673367	0.2	1.289765
9.676700	0.2	1.289742
9.680033	0.2	1.290380
9.683367	0.2	1.290669
9.686700	0.2	1.289831
9.690033	0.2	1.287670
9.693367	0.2	1.284266
9.696700	0.2	1.280159
9.700033	0.2	1.276382
9.703367	0.2	1.273677
9.706700	0.2	1.272066
9.710033	0.2	1.271162
9.713367	0.2	1.270571
9.716700	0.2	1.270333
9.720033	0.2	1.270920
9.723367	0.2	1.272201
9.726700	0.2	1.272974
9.730033	0.2	1.272047
9.733367	0.2	1.269281
9.736700	0.2	1.265258
9.740033	0.2	1.260545
9.743367	0.2	1.255842
9.746700	0.2	1.252284
9.750033	0.2	1.250729
9.753367	0.2	1.250952
9.756700	0.2	1.251912
9.760033	0.2	1.252745
9.763367	0.2	1.253253
9.766700	0.2	1.253472
9.770033	0.2	1.253504
9.773367	0.2	1.253677
9.776700	0.2	1.254068
9.780033	0.2	1.254128
9.783367	0.2	1.253248
9.786700	0.2	1.251702
9.790033	0.2	1.250464
9.793367	0.2	1.249975
9.796700	0.2	1.249774
9.800033	0.2	1.249430
9.803367	0.2	1.248806
9.806700	0.2	1.247548
9.810033	0.2	1.245220
9.813367	0.2	1.241774
9.816700	0.2	1.237858
9.820033	0.2	1.234799
9.823367	0.2	1.233821
9.826700	0.2	1.234668
9.830033	0.2	1.235781
9.833367	0.2	1.236065
9.836700	0.2	1.235469
9.840033	0.2	1.234203
9.843367	0.2	1.232694
9.846700	0.2	1.231628
9.850033	0.2	1.231036
9.853367	0.2	1.230258
9.856700	0.2	1.228750
9.860033	0.2	1.226342
9.863367	0.2	1.223129
9.866700	0.2	1.219600
9.870033	0.2	1.216675
9.873367	0.2	1.215278
9.876700	0.2	1.215488
9.880033	0.2	1.216419
9.883367	0.2	1.217215
9.886700	0.2	1.217872
9.890033	0.2	1.218664
9.893367	0.2	1.219348
9.896700	0.2	1.219609
9.900033	0.2	1.219739
9.903367	0.2	1.220140
9.906700	0.2	1.220531
9.910033	0.2	1.220312
9.913367	0.2	1.219367
9.916700	0.2	1.218147
9.920033	0.2	1.217271
9.923367	0.2	1.217192
9.926700	0.2	1.217914
9.930033	0.2	1.218766
9.933367	0.2	1.218854
9.936700	0.2	1.217858
9.940033	0.2	1.216228
9.943367	0.2	1.214845
9.946700	0.2	1.214556
9.950033	0.2	1.215539
9.953367	0.2	1.217276
9.956700	0.2	1.219404
9.960033	0.2	1.222109
9.963367	0.2	1.225327
9.966700	0.2	1.228261
9.970033	0.2	1.230352
9.973367	0.2	1.231860
9.976700	0.2	1.232978
9.980033	0.2	1.233574
9.983367	0.2	1.233807
9.986700	0.2	1.234184
9.990033	0.2	1.235232
9.993367	0.2	1.237174
9.996700	0.2	1.239674
10.000033	0.2	1.241979
10.003367	0.2	1.243125
10.006700	0.2	1.242389
10.010033	0.2	1.239977
10.013367	0.2	1.236843
10.016700	0.2	1.233714
10.020033	0.2	1.230752
10.023367	0.2	1.228023
10.026700	0.2	1.225909
10.030033	0.2	1.224964
10.033367	0.2	1.225378
10.036700	0.2	1.226715
10.040033	0.2	1.228121
10.043367	0.2	1.228633
10.046700	0.2	1.227898
10.050033	0.2	1.226547
10.053367	0.2	1.225458
10.056700	0.2	1.224605
10.060033	0.2	1.223455
10.063367	0.2	1.222114
10.066700	0.2	1.221104
10.070033	0.2	1.220712
10.073367	0.2	1.220913
10.076700	0.2	1.221290
10.080033	0.2	1.221281
10.083367	0.2	1.220820
10.086700	0.2	1.220447
10.090033	0.2	1.220573
10.093367	0.2	1.221038
10.096700	0.2	1.221723
10.100033	0.2	1.222985
10.103367	0.2	1.224964
10.106700	0.2	1.226990
10.110033	0.2	1.228154
10.113367	0.2	1.228293
10.116700	0.2	1.227860
10.120033	0.2	1.226906
10.123367	0.2	1.225201
10.126700	0.2	1.223083
10.130033	0.2	1.221257
10.133367	0.2	1.220223
10.136700	0.2	1.220191
10.140033	0.2	1.221085
10.143367	0.2	1.222454
10.146700	0.2	1.223744
10.150033	0.2	1.224745
10.153367	0.2	1.225634
10.156700	0.2	1.226561
10.160033	0.2	1.227390
10.163367	0.2	1.227711
10.166700	0.2	1.227111
10.170033	0.2	1.225765
10.173367	0.2	1.224703
10.176700	0.2	1.225183
10.180033	0.2	1.227539
10.183367	0.2	1.230608
10.186700	0.2	1.232666
10.190033	0.2	1.232671
10.193367	0.2	1.230459
10.196700	0.2	1.226799
10.200033	0.2	1.223553
10.203367	0.2	1.222882
10.206700	0.2	1.225388
10.210033	0.2	1.229821
10.213367	0.2	1.234477
10.216700	0.2	1.238207
10.220033	0.2	1.240680
10.223367	0.2	1.242077
10.226700	0.2	1.242594
10.230033	0.2	1.242450
10.233367	0.2	1.242086
10.236700	0.2	1.241672
10.240033	0.2	1.240866
10.243367	0.2	1.239628
10.246700	0.2	1.238692
10.250033	0.2	1.238678
10.253367	0.2	1.239311
10.256700	0.2	1.239944
10.260033	0.2	1.240382
10.263367	0.2	1.240806
10.266700	0.2	1.241164
10.270033	0.2	1.241043
10.273367	0.2	1.240144
10.276700	0.2	1.238752
10.280033	0.2	1.237299
10.283367	0.2	1.235823
10.286700	0.2	1.234361
10.290033	0.2	1.233462
10.293367	0.2	1.233853
10.296700	0.2	1.235581
10.300033	0.2	1.237816
10.303367	0.2	1.239683
10.306700	0.2	1.241062
10.310033	0.2	1.242342
10.313367	0.2	1.243530
10.316700	0.2	1.244140
10.320033	0.2	1.243968
10.323367	0.2	1.243511
10.326700	0.2	1.243395
10.330033	0.2	1.243609
10.333367	0.2	1.243493
10.336700	0.2	1.242640
10.340033	0.2	1.241644
10.343367	0.2	1.241462
10.346700	0.2	1.242375
10.350033	0.2	1.243940
10.353367	0.2	1.245700
10.356700	0.2	1.247269
10.360033	0.2	1.248196
10.363367	0.2	1.248484
10.366700	0.2	1.248801
10.370033	0.2	1.249588
10.373367	0.2	1.250585
10.376700	0.2	1.251348
10.380033	0.2	1.251558
10.383367	0.2	1.251246
10.386700	0.2	1.251008
10.390033	0.2	1.251576
10.393367	0.2	1.253178
10.396700	0.2	1.255530
10.400033	0.2	1.258045
10.403367	0.2	1.259940
10.406700	0.2	1.260466
10.410033	0.2	1.259553
10.413367	0.2	1.258180
10.416700	0.2	1.257784
10.420033	0.2	1.259153
10.423367	0.2	1.261807
10.426700	0.2	1.264527
10.430033	0.2	1.266268
10.433367	0.2	1.266766
10.436700	0.2	1.266422
10.440033	0.2	1.265975
10.443367	0.2	1.266194
10.446700	0.2	1.267395
10.450033	0.2	1.269202
10.453367	0.2	1.270901
10.456700	0.2	1.271954
10.460033	0.2	1.272196
10.463367	0.2	1.271674
10.466700	0.2	1.270492
